id,title,abstract,publicationId,volume,issue,pages,year,month,location,citation,uploadedDate,enteredDate,enteredBy,pubMedId
AR00127,Alpha-tocopheryl succinate sensitizes human colon cancer cells to exisulind-induced apoptosis.,"Sulindac sulfone (also known as exisulind) and its chemical derivatives are promising anticancer agents capable of inducing apoptosis in a variety of malignant cell types with minimal toxicity to normal cells. Here, we tested the ability of alpha-tocopher",PB60,12,2,423-31,2007,2,,Apoptosis. 2007 Feb;12(2):423-31.,,20070320,kathy,17191116
AR01274,Modulation of pro- and anti-apoptotic factors in human melanoma cells exposed to histone deacetylase inhibitors.,"Valproic acid (VPA, 2-propylpentanoic acid) is an established drug in the long-term therapy of epilepsy. Recently, VPA was demonstrated to inhibit histone deacetylases (HDACs) class I enzyme at therapeutically relevant concentrations, thereby, mimicking t",PB60,9,5,573-82,2004,9,,"Facchetti F, Previdi S, Ballarini M, Minucci S, Perego P, La Porta CA.Modulation of pro- and anti-apoptotic factors in human melanoma cells exposed to histone deacetylase inhibitors. Apoptosis. 2004 Sep;9(5):573-82.",,20080210,kathy,15314285
AR01300,"Valproic acid as epigenetic cancer drug: Preclinical, clinical and transcriptional effects on solid tumors.","Among many anticancer drugs collectively named ""targeted or molecular therapies"" epigenetic drugs are clearly promising. Differently from other agents targeting a single gene product, epigenetic drugs have chromatin as their target through inhibition of h",PB600,,,,2008,1,,"Duenas-Gonzalez A, Candelaria M, Perez-Plascencia C, Perez-Cardenas E, de la Cruz-Hernandez E, Herrera LA.Valproic acid as epigenetic cancer drug: Preclinical, clinical and transcriptional effects on solid tumors. Cancer Treat Rev. 2008 Jan 15 [Epub ahead",,20080210,kathy,18226465 
AR01301,Valproic Acid and CEBPalpha-Mediated Regulation of Adipokine Gene Expression in Hypothalamic Neurons and 3T3-L1 Adipocytes.,"Background/Aims: Valproic acid (VPA) is the drug of choice for treating epilepsy, but has the unwanted effects of inducing weight gain and increasing the risk of developing insulin resistance. The mechanism through which these side effects occur is unknow",PB601,,,,2008,1,,"Brown R, Imran SA, Ur E, Wilkinson M.Valproic Acid and CEBPalpha-Mediated Regulation of Adipokine Gene Expression in Hypothalamic Neurons and 3T3-L1 Adipocytes. Neuroendocrinology. 2008 Jan 22 [Epub ahead of print]",,20080210,kathy,18212493 
AR01303,Gene profile analysis of osteoblast genes differentially regulated by histone deacetylase inhibitors.,"BACKGROUND: Osteoblast differentiation requires the coordinated stepwise expression of multiple genes. Histone deacetylase inhibitors (HDIs) accelerate the osteoblast differentiation process by blocking the activity of histone deacetylases (HDACs), which ",PB602,8,,362,2007,10,AR-20080210-27297.pdf,"Schroeder TM, Nair AK, Staggs R, Lamblin AF, Westendorf JJ.Gene profile analysis of osteoblast genes differentially regulated by histone deacetylase inhibitors.BMC Genomics. 2007 Oct 9;8:362. ",20080210,20080210,kathy,17925016 
AR01305,Valproic acid for the treatment of pediatric malignant glioma.,"Despite surgery and adjuvant cytotoxic therapy anaplastic astrocytoma, glioblastoma and diffuse intrinsic brain stem glioma continue to have dismal prognosis. Differentiation induction is a new approach taking into account that malignant glioma cells shar",PB603,211,4,323-8,1999,7,,"Driever PH, Kn&uuml;pfer MM, Cinatl J, Wolff JE.Valproic acid for the treatment of pediatric malignant glioma.Klin Padiatr. 1999 Jul-Aug;211(4):323-8.",,20080210,kathy,10472571
AR01308,Valproic acid and butyrate induce apoptosis in human cancer cells through inhibition of gene expression of Akt/protein kinase B.,"BACKGROUND: In eukaryotic cells, the genomic DNA is packed with histones to form the nucleosome and chromatin structure. Reversible acetylation of the histone tails plays an important role in the control of specific gene expression. Mounting evidence has ",PB604,5,,71,2006,12,AR-20080210-29591.pdf,"Chen J, Ghazawi FM, Bakkar W, Li Q.Valproic acid and butyrate induce apoptosis in human cancer cells through inhibition of gene expression of Akt/protein kinase B. Mol Cancer. 2006 Dec 11;5:71.",20080210,20080210,kathy, 17156483 
AR01309,Modulation of HLA-G expression.,Recent studies demonstrated that HLA-G transcription is in some cells silenced by epigenetic mechanisms as DNA methylation and histone modification. Accordingly HLA-G gene transcriptions can be activated in such cells by demethylating agent or by inhibito,PB605,54,6,455-62,2007,,,"Polakova K, Bandzuchova E, Tirpakova J, Kuba D, Russ G.Modulation of HLA-G expression. Neoplasma. 2007;54(6):455-62.",,20080210,kathy,17949227
AR01803,"The influence of thalidomide therapy on cytokine secretion, immunophenotype, BCL-2 expression and microvessel density in patients with resistant or relapsed multiple myeloma.","Thalidomide (THAL) is currently used as a novel drug in patients with chemotherapy resistant or relapsed multiple myeloma. THAL antitumor activity seems to be very complex, however the precise mechanisms of its action are still not fully understood. The a",PB605,52,2,175-81,2005,,,"Dmoszynska A, Podhorecka M, Manko J, Bojarska-Junak A, Rolinski J, Skomra D. The influence of thalidomide therapy on cytokine secretion, immunophenotype, BCL-2 expression and microvessel density in patients with resistant or relapsed multiple myeloma. Neo",,20081109,kathy,15800717
AR01311,HDAC inhibitor valproic acid upregulates CAR in vitro and in vivo.,ABSTRACT: BACKGROUND: The presence of CAR in diverse tumor types is heterogeneous with implications in tumor transduction efficiency in the context of adenoviral mediated cancer gene therapy. Preliminary studies suggest that CAR transcriptional regulation,PB606,5,,10,2007,9,AR-20080210-33790.pdf,"Segura-Pacheco B, Avalos B, Rangel E, Velazquez D, Cabrera G.HDAC inhibitor valproic acid upregulates CAR in vitro and in vivo. Genet Vaccines Ther. 2007 Sep 24;5:10.",20080210,20080210,kathy,17892546 
AR01316,Valproate robustly enhances AP-1 mediated gene expression.,"Valproic acid (VPA) is a potent broad spectrum anticonvulsant with demonstrated efficacy in the treatment of Bipolar Affective Disorder, but the biochemical basis for VPA's antimanic or mood-stabilizing actions have not been fully elucidated. It has been ",PB607,64,1,52-8,1999,1,,"Chen G, Yuan PX, Jiang YM, Huang LD, Manji HK.Valproate robustly enhances AP-1 mediated gene expression. Brain Res Mol Brain Res. 1999 Jan 22;64(1):52-8.",,20080211,kathy,
AR01319,Up-regulation of cPLA(2) gene expression in astrocytes by all three conventional anti-bipolar drugs is drug-specific and enzyme-specific.,"RATIONALE: Common biological effects by all three conventional anti-bipolar drugs, the lithium ion (Li(+)), carbamazepine, and valproic acid, are important because identical effects may provide information about the pathophysiology of affective disorders.",PB608,194,3,333-45,2007,10,,"Li B, Gu L, Zhang H, Huang J, Chen Y, Hertz L, Peng L.Up-regulation of cPLA(2) gene expression in astrocytes by all three conventional anti-bipolar drugs is drug-specific and enzyme-specific. Psychopharmacology (Berl). 2007 Oct;194(3):333-45.",,20080211,kathy,17594078
AR01321,Valproate robustly increases Sp transcription factor-mediated expression of the dopamine transporter gene within dopamine cells.,"Several lines of evidence suggest that valproate, a drug used in the treatment of mania and bipolar disorders, epilepsies, and addictions, may modulate dopamine transporter (DAT) function, yet the effects of valproate on DAT gene expression have not been ",PB609,25,7,1982-6,2007,4,,"Wang J, Michelhaugh SK, Bannon MJ.Valproate robustly increases Sp transcription factor-mediated expression of the dopamine transporter gene within dopamine cells. Eur J Neurosci. 2007 Apr;25(7):1982-6.",,20080211,kathy,17439486
AR00129,Synergistic growth inhibition by acyclic retinoid and vitamin K2 in human hepatocellular carcinoma cells,"Hepatocellular carcinoma (HCC) is one of the most prevalent cancers worldwide. However, effective chemopreventive and chemotherapeutic agents for this cancer have not yet been developed. In clinical trials acyclic retinoid (ACR) and vitamin K(2) (VK(2)) d",PB61,98,3,431-7,2007,3,,Cancer Sci. 2007 Mar;98(3):431-7.,,20070320,kathy,17270033
AR00370,Suppression of metastasis by nuclear factor kappaB inhibitors in an in vivo lung metastasis model of chemically induced hepatocellular carcinoma.,"To evaluate the suppressive effects of nuclear factor kappa B (NF-kappaB) inhibitors on metastasis, three agents, pentoxifylline (PTX, 0.5% in diet), N-acetyl-L-cysteine (NAC, 0.5% in diet), and aspirin (ASP, 0.5% in diet) were applied in an in vivo highl",PB61,95,1,18-24,2004,1,,"Futakuchi M, Ogawa K, Tamano S, Takahashi S, Shirai T. Suppression of metastasis by nuclear factor kappaB inhibitors in an in vivo lung metastasis model of chemically induced hepatocellular carcinoma.Cancer Sci. 2004 Jan;95(1):18-24.",,20070705,kathy,14720322
AR00835,Excision repair cross-complementation group 1 predicts progression-free and overall survival in non-small cell lung cancer patients treated with platinum-based chemotherapy.,"Expression of excision repair cross-complementation group 1 (ERCC1), p53, or thioredoxin (TRX) is reported to be correlated with resistance to platinum-based drugs. The authors evaluated whether ERCC1, p53, or TRX expression could predict progression-free",PB61,98,9,1336-43,2007,9,,"Azuma K, Komohara Y, Sasada T, Terazaki Y, Ikeda J, Hoshino T, Itoh K, Yamada A, Aizawa H. Excision repair cross-complementation group 1 predicts progression-free and overall survival in non-small cell lung cancer patients treated with platinum-based chem",,20071105,kathy,17640298
AR01245,"Induction of mitochondria-involved apoptosis in estrogen receptor-negative cells by a novel tamoxifen derivative, ridaifen-B.","Tamoxifen is an antagonist of estrogen receptor, which is used widely as an estrogen receptor-positive breast cancer drug that blocks growth signals and provokes apoptosis. However, recent studies have revealed that tamoxifen induces apoptosis even in est",PB61,,,,2007,12,,"Nagahara Y, Shiina I, Nakata K, Sasaki A, Miyamoto T, Ikekita M.Induction of mitochondria-involved apoptosis in estrogen receptor-negative cells by a novel tamoxifen derivative, ridaifen-B. Cancer Sci. 2007 Dec 19 [Epub ahead of print]",,20080130,kathy,18167132
AR01322,"Gadd45a, the gene induced by the mood stabilizer valproic acid, regulates neurite outgrowth through JNK and the substrate paxillin in N1E-115 neuroblastoma cells.","Valproic acid (VPA), a mood stabilizer and anticonvulsant, has a variety of neurotrophic functions; however, less is known about how VPA regulates neurite outgrowth. Here, using N1E-115 neuroblastoma cells as the model, we show that VPA upregulates Gadd45",PB610,313,9,1886-96,2007,5,,"Yamauchi J, Miyamoto Y, Murabe M, Fujiwara Y, Sanbe A, Fujita Y, Murase S, Tanoue A.Gadd45a, the gene induced by the mood stabilizer valproic acid, regulates neurite outgrowth through JNK and the substrate paxillin in N1E-115 neuroblastoma cells. Exp Cell",,20080211,kathy,17428471
AR01324,Histone deacetylase inhibitors suppress natural killer cell cytolytic activity.,"Treatment of transformed cells from leukemia or solid tumors with histone deacetylase inhibitors (HDACi) was shown to increase their sensitivity to NK cell lysis. In this study, treatment of IL-2-activated NK cells with HDACi including suberoylanilide hyd",PB611,581,7,1317-22,2007,4,,"Ogbomo H, Michaelis M, Kreuter J, Doerr HW, Cinatl J Jr.Histone deacetylase inhibitors suppress natural killer cell cytolytic activity. FEBS Lett. 2007 Apr 3;581(7):1317-22.",,20080211,kathy,17349632
AR01328,Up-regulation of HLA class-I antigen expression and antigen-specific CTL response in cervical cancer cells by the demethylating agent hydralazine and the histone deacetylase inhibitor valproic acid.,BACKGROUND: DNA hypermethylation and histone deacetylation are epigenetic events that contribute to the absence or downregulated expression of different components of the tumor recognition complex. These events affect the processing and presentation of an,PB612,4,,55,2006,12,AR-20080211-11037.pdf,"Mora-Garc&iacute;a Mde L, Duenas-Gonz&aacute;lez A, Hern&aacute;ndez-Montes J, De la Cruz-Hern&aacute;ndez E, P&eacute;rez-C&aacute;rdenas E, Weiss-Steider B, Santiago-Osorio E, Ort&iacute;z-Navarrete VF, Rosales VH, Cant&uacute; D, Lizano-Sober&oacute;n ",20080211,20080211,kathy,17192185
AR01332,'Iron-saturated' lactoferrin is a potent natural adjuvant for augmenting cancer chemotherapy.,"Bovine lactoferrin (bLf), an iron-containing natural defence protein found in bodily secretions, has been reported to inhibit carcinogenesis and the growth of tumours. Here, we investigated whether natural bLf and iron-saturated forms of bLf differ in the",PB613,,,,2008,2,,"Kanwar JR, Palmano KP, Sun X, Kanwar RK, Gupta R, Haggarty N, Rowan A, Ram S, Krissansen GW. 'Iron-saturated' lactoferrin is a potent natural adjuvant for augmenting cancer chemotherapy.Immunol Cell Biol. 2008 Feb 12 [Epub ahead of print]",,20080217,kathy,18268518 
AR01338,Topical amitriptyline and ketamine in neuropathic pain syndromes: an open-label study.,"Twenty eight subjects with refractory, moderate to severe peripheral neuropathic pain participated in an open label prospective trial examining perceived analgesic effect, patient satisfaction, and safety of topical amitriptyline 2%/ketamine 1% cream. Out",PB614,6,10,644-9,2005,10,,"Lynch ME, Clark AJ, Sawynok J, Sullivan MJ.Topical amitriptyline and ketamine in neuropathic pain syndromes: an open-label study. J Pain. 2005 Oct;6(10):644-9.",,20080303,kathy,16202956
